Male,Date,Clipped File Name,Timestamp Start,Timestamp End,Number of Motifs,Any motifs after .5 gap,Other notes
T243,4/11/2022,T243_April_11_2022_22,46m 9s,46m 10s,2,No,
T243,4/11/2022,T243_April_11_2022_23,47m 15s,47m 18s,3,No,
T243,4/11/2022,T243_April_11_2022_24,47m 19s,47m 21s,2,No,
T243,4/11/2022,T243_April_11_2022_25,47m 22s,47m 25s,4,No,
T243,4/11/2022,T243_April_11_2022_26,47m 26s,47m 28s,3,No,
T243,4/11/2022,T243_April_11_2022_27,50m 0s,50m 5s,5,No,
T243,4/11/2022,T243_April_11_2022_28,50m 6s,50m 7s,2,No,
T243,4/11/2022,T243_April_11_2022_29,51m 37s,51m 46s,11,No,
T243,4/11/2022,T243_April_11_2022_30,51m 53s,51m 57s,4,No,
T243,4/11/2022,T243_April_11_2022_31,53m 24s,53m 34s,11,No,
T243,4/11/2022,T243_April_11_2022_32,53m 36s,53m 39s,4,No,
T243,4/11/2022,T243_April_11_2022_33,54m 4s,54m 11s,9,No,questionable 9th motif
T243,4/11/2022,T243_April_11_2022_34,54m 12s,54m 17s,5,No,
T243,4/11/2022,T243_April_11_2022_35,55m 5s,55m 14s,11,Yes,There is a 12th motif after a .82 sec pause
T243,4/11/2022,T243_April_11_2022_36,56m 11s,56m 19s,10,No,
T243,4/11/2022,T243_April_11_2022_37,56m 26s,56m 36s,9,No,
T243,4/11/2022,T243_April_11_2022_38,56m 38s,56m 42s,4,No,
T243,4/11/2022,T243_April_11_2022_39,56m 52s,56m 54s,2,No,
T243,4/11/2022,T243_April_11_2022_40,56m 54s,56m 59s,6,No,
T243,4/11/2022,T243_April_11_2022_41,57m 30s,57m 40s,11,No,
T243,4/11/2022,T243_April_11_2022_42,57m 41s,57m 43s,3,No,
T243,4/11/2022,T243_April_11_2022_43,57m 44s,57m 45s,2,No,
T243,4/11/2022,T243_April_11_2022_44,57m 48s,57m 50s,2,No,
T243,4/11/2022,T243_April_11_2022_43,58m 33s,58m 40s,7,No,
T243,4/11/2022,T243_April_11_2022_44,58m 41s,58m 43s,3,No,
T243,4/11/2022,T243_April_11_2022_45,58m 47s,58m 48s,2,No,
T243,4/11/2022,T243_April_11_2022_46,58m 53s,58m 57s,4,Yes,There are 2 additional motifs after a .94 sec pause
T243_misc_motifs,4/11/2022,NA,NA,NA,3,NA,
T230,6/12/2022,T230_June_12_2022_1,2h 0m 44s,2h 0m 47s,3,No,
T230,6/12/2022,T230_June_12_2022_2,2h 0m 47s,2h 0m 49s,3,No,
T230_misc_motifs,6/12/2022,NA,NA,NA,0,NA,
T237,2/23/2022,T237_February_23_2022_1,29m 56s,30m 8s,13,Yes,There is a 14th motif after a >1 sec pause
T237,2/23/2022,T237_February_23_2022_2,30m 11s,30m 15s,4,No,
T237,2/23/2022,T237_February_23_2022_3,30m 16s,30m 18s,2,Yes,There is a 3rd motif after a >1 sec pause
T237,2/23/2022,T237_February_23_2022_4,30m 20s,30m 25s,5,No,
T237,2/23/2022,T237_February_23_2022_5,30m 29s,30m 31s,2,No,
T237,2/23/2022,T237_February_23_2022_6,30m 32s,30m 34s,2,No,
T237,2/23/2022,T237_February_23_2022_7,30m 34s,30m 36s,2,No,
T237,2/23/2022,T237_February_23_2022_8,30m 38s,30m 43s,6,Yes,There is a 7th motif after a >1 sec pause
T237,2/23/2022,T237_February_23_2022_9,33m 15s,33m 18s,3,No,
T237,2/23/2022,T237_February_23_2022_10,34m 53s,34m 55s,2,No,
T237,2/23/2022,T237_February_23_2022_11,39m 26s,39m 31s,5,No,
T237,2/23/2022,T237_February_23_2022_12,39m 32s,39m 36s,5,No,
T237,2/23/2022,T237_February_23_2022_13,47m 23s,47m 26s,3,No,questionable 3rd motif
T237,2/23/2022,T237_February_23_2022_14,49m 39s,49m 41s,2,No,
T237,2/23/2022,T237_February_23_2022_15,52m 56s,53m 0s,3,No,
T237,2/23/2022,T237_February_23_2022_16,59m 11s,59m 19s,8,No,
T237_misc_motifs,2/23/2022,NA,NA,NA,4,NA,
T234,4/27/2022,T234_April_27_2022_1,31m 25s,31m 31s,5,No,
T234,4/27/2022,T234_April_27_2022_2,31m 32s,31m 34s,2,No,
T234,4/27/2022,T234_April_27_2022_3,41m 36s,41m 44s,5,No,
T234,4/27/2022,T234_April_27_2022_4,43m 18s,43m 24s,4,No,
T234,4/27/2022,T234_April_27_2022_5,43m 24s,43m 27s,2,No,questionable intro notes
T234,4/27/2022,T234_April_27_2022_6,43m 56s,44m 1s,4,No,
T234,4/27/2022,T234_April_27_2022_7,48m 51s,48m 57s,4,No,
T234,4/27/2022,T234_April_27_2022_8,50m 16s,50m 19s,2,No,
T234,4/27/2022,T234_April_27_2022_9,50m 29s,50m 31s,2,No,
T234,4/27/2022,T234_April_27_2022_10,51m 28s,51m 31s,2,No,
T234,4/27/2022,T234_April_27_2022_11,51m 37s,51m 41s,3,No,
T234_misc_motifs,4/27/2022,NA,NA,NA,5,NA,
T229,2/21/2022,T229_February_21_2022_1,31m 11s,31m 13s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_2,31m 16s,31m 18s,2,No,
T229,2/21/2022,T229_February_21_2022_3,31m 20s,31m 23s,3,No,
T229,2/21/2022,T229_February_21_2022_4,31m 29s,31m 32s,3,No,
T229,2/21/2022,T229_February_21_2022_5,31m 34s,31m 37s,2,Yes,There is a 3rd motif after a .74 sec pause
T229,2/21/2022,T229_February_21_2022_6,31m 48s,31m 50s,2,No,
T229,2/21/2022,T229_February_21_2022_7,31m 51s,31m 53s,2,No,
T229,2/21/2022,T229_February_21_2022_8,31m 57s,31m 59s,2,No,
T229,2/21/2022,T229_February_21_2022_9,32m 5s,32m 8s,2,Yes,There are 2 motifs after a .75 sec pause
T229,2/21/2022,T229_February_21_2022_10,32m 14s,32m 16s,2,No,questionable 2nd motif
T229,2/21/2022,T229_February_21_2022_11,32m 17s,32m 20s,2,Yes,There is a 3rd motif after a .72 pause
T229,2/21/2022,T229_February_21_2022_12,32m 32s,32m 35s,2,No,
T229,2/21/2022,T229_February_21_2022_13,32m 36s,32m 38s,2,Yes,There is a 3rd motif after a .7 pause
T229,2/21/2022,T229_February_21_2022_14,32m 52s,32m 54s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_15,32m 56s,32m 59s,3,No,
T229,2/21/2022,T229_February_21_2022_16,33m 11s,33m 16s,4,No,
T229,2/21/2022,T229_February_21_2022_17,33m 24s,33m 27s,2,No,
T229,2/21/2022,T229_February_21_2022_18,33m 32s,33m 35s,3,Yes,There is a 4th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_19,34m 20s,34m 22s,2,No,
T229,2/21/2022,T229_February_21_2022_20,34m 23s,34m 25s,2,No,
T229,2/21/2022,T229_February_21_2022_21,34m 26s,34m 28s,2,No,
T229,2/21/2022,T229_February_21_2022_22,34m 31s,34m 33s,2,No,
T229,2/21/2022,T229_February_21_2022_23,34m 35s,34m 37s,2,No,
T229,2/21/2022,T229_February_21_2022_24,35m 17s,35m 21s,3,No,
T229,2/21/2022,T229_February_21_2022_25,35m 21s,35m 24s,3,No,
T229,2/21/2022,T229_February_21_2022_26,35m 26s,35m 28s,2,No,
T229,2/21/2022,T229_February_21_2022_27,39m 1s,39m 3s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_28,39m 12s,39m 14s,2,No,
T229,2/21/2022,T229_February_21_2022_29,39m 40s,39m 44s,3,Yes,There is a 4th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_30,39m 46s,39m 48s,2,Yes,There are 2 additional motifs after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_31,39m 57s,40m 0s,2,No,
T229,2/21/2022,T229_February_21_2022_32,40m 15s,40m 21s,5,Yes,There is a 6th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_33,40m 27s,40m 29s,2,Yes,There is a 3rd motif after a .81 sec pause
T229,2/21/2022,T229_February_21_2022_34,40m 39s,40m 42s,3,Yes,There is a 4th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_35,42m 14s,42m 18s,3,Yes,There are 2 additional motifs after a .56 sec pause
T229,2/21/2022,T229_February_21_2022_36,43m 37s,43m 40s,2,Yes,There is a 3rd motif after a .98 sec pause
T229,2/21/2022,T229_February_21_2022_37,43m 47s,43m 51s,4,Yes,There is a 5th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_38,44m 24s,44m 28s,3,Yes,There is a 4th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_39,44m 40s,44m 44s,3,No,
T229,2/21/2022,T229_February_21_2022_40,44m 46s,44m 48s,2,Yes ,There is a 3rd motif after a .52 sec pause
T229,2/21/2022,T229_February_21_2022_41,44m 56s,44m 58s,2,No,
T229,2/21/2022,T229_February_21_2022_42,45m 8s,45m 10s,2,Yes,There is a 3rd motif after a .67 sec pause
T229,2/21/2022,T229_February_21_2022_43,45m 51s,45m 55s,3,Yes,There is a 4th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_44,50m 12s,50m 16s,3,No,
T229,2/21/2022,T229_February_21_2022_45,50m 17s,50m 22s,4,Yes,There is a 5th motif after a .66 sec pause
T229,2/21/2022,T229_February_21_2022_46,50m 29s,50m 33s,3,Yes,There are 4 motifs after a .85 sec pause
T229,2/21/2022,T229_February_21_2022_47,50m 55s,51m 0s,4,No,
T229,2/21/2022,T229_February_21_2022_48,51m 28s,51m 32s,3,Yes,There is a 4th motif after a .57 sec pause
T229,2/21/2022,T229_February_21_2022_49,51m 35s,51m 37s,2,No,
T229,2/21/2022,T229_February_21_2022_50,52m 1s,52m 6s,5,Yes,There is a 6th motif after a .73 sec pause
T229,2/21/2022,T229_February_21_2022_51,52m 9s,52m 12s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_52,52m 16s,52m 18s,2,Yes,There is a 3rd motif after a .63 sec pause
T229,2/21/2022,T229_February_21_2022_53,52m 39s,52m 43s,4,No,
T229,2/21/2022,T229_February_21_2022_54,52m 44s,52m 46s,2,No,
T229,2/21/2022,T229_February_21_2022_55,52m 55s,52m 57s,2,No,
T229,2/21/2022,T229_February_21_2022_56,52m 57s,53m 2s,4,No,
T229,2/21/2022,T229_February_21_2022_57,53m 7s,53m 9s,2,Yes,There are 2 additional motifs after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_58,53m 19s,53m 22s,3,Yes,There is a 4th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_59,53m 34s,53m 36s,2,No,
T229,2/21/2022,T229_February_21_2022_60,53m 43s,53m 46s,2,No,
T229,2/21/2022,T229_February_21_2022_61,53m 47s,53m 49s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_62,54m 11s,54m 14s,3,Yes,There is a 4th motif after a .84 sec pause
T229,2/21/2022,T229_February_21_2022_63,55m 11s,55m 20s,8,Yes,There is a 9th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_64,55m 32s,55m 37s,4,Yes,There is a 5th motif after a .75 sec pause
T229,2/21/2022,T229_February_21_2022_65,55m 44s,55m 46s,2,No,
T229,2/21/2022,T229_February_21_2022_66,55m 47s,55m 49s,2,No,
T229,2/21/2022,T229_February_21_2022_67,55m 54s,55m 57s,3,No,
T229,2/21/2022,T229_February_21_2022_68,56m 5s,56m 7s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_69,56m 12s,56m 14s,2,No,
T229,2/21/2022,T229_February_21_2022_70,56m 38s,56m 41s,3,Yes,There are 3 motifs after a .71 sec pause
T229,2/21/2022,T229_February_21_2022_71,56m 48s,56m 50s,2,No,
T229,2/21/2022,T229_February_21_2022_72,57m 36s,57m 39s,3,Yes,There is a 4th motif after a .67 sec pause
T229,2/21/2022,T229_February_21_2022_73,57m 41s,57m 43s,2,Yes,There is a 3rd after a .6 sec pause
T229,2/21/2022,T229_February_21_2022_74,57m 57s,58m 1s,3,Yes,There is a 4th motif after a .55 sec pause
T229,2/21/2022,T229_February_21_2022_75,58m 6s,58m 9s,2,No,
T229,2/21/2022,T229_February_21_2022_76,58m 33s,58m 39s,5,Yes,There is a 6th motif after a >1 sec pause
T229,2/21/2022,T229_February_21_2022_77,58m 48s,58m 51s,4,No,
T229,2/21/2022,T229_February_21_2022_78,59m 8s,59m 12s,4,No,
T229,2/21/2022,T229_February_21_2022_79,59m 13s,59m 17s,4,No,
T229,2/21/2022,T229_February_21_2022_80,59m 21s,59m 24s,3,No,
T229,2/21/2022,T229_February_21_2022_81,59m 34s,59m 36s,2,Yes,There is a 3rd motif after a .7 pause
T229,2/21/2022,T229_February_21_2022_82,1h 0m 1s,1h 0m 3s,2,No,
T229,2/21/2022,T229_February_21_2022_83,1h 0m 16s,1h 0m 22s,6,Yes,There are 2 additional motifs after a .72 sec pause
T229_misc_motifs,2/21/2022,NA,NA,NA,91,NA,
T244,7/1/2022,T244_July_01_2022_1,1h 59m 14s,1h 59m 23s,11,No,
T244,7/1/2022,T244_July_01_2022_2,1h 59m 50s,1h 59m 55s,6,No,
T244,7/1/2022,T244_July_01_2022_3,2h 0m 20s,2h 0m 23s,3,No,
T244,7/1/2022,T244_July_01_2022_4,2h 2m 6s,2h 2m 9s,3,No,
T244,7/1/2022,T244_July_01_2022_5,2h 4m 3s,2h 4m 12s,11,No,
T244,7/1/2022,T244_July_01_2022_6,2h 5m 12s,2h 5m 22s,10,No,
T244,7/1/2022,T244_July_01_2022_7,2h 8m 14s,2h 8m 19s,5,No,
T244,7/1/2022,T244_July_01_2022_8,2h 10m 19s,2h 10m 22s,3,No,
T244,7/1/2022,T244_July_01_2022_9,2h 13m 25s,2h 13m 28s,3,No,
T244,7/1/2022,T244_July_01_2022_10,2h 17m 53s,2h 17m 56s,4,No,
T244,7/1/2022,T244_July_01_2022_11,2h 17m 57s,2h 17m 59s,3,No,
T244,7/1/2022,T244_July_01_2022_12,2h 18m 37s,2h 18m 40s,4,No,questionable 1st motif
T244,7/1/2022,T244_July_01_2022_13,2h 18m 41s,2h 18m 46s,5,No,
T244,7/1/2022,T244_July_01_2022_14,2h 18m 48s,2h 18m 50s,2,No,
T244,7/1/2022,T244_July_01_2022_15,2h 16m 45s,2h 26m 50s,5,No,
T244,7/1/2022,T244_July_01_2022_16,2h 28m 49s,2h 28m 51s,3,No,
T244_misc_motifs,7/1/2022,NA,NA,NA,0,NA,
T229,5/5/2022,T229_May_05_2022_1,31m 10s,31m 11s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/5/2022,T229_May_05_2022_2,32m 10s,32m 14s,3,No,
T229,5/5/2022,T229_May_05_2022_3,32m 46s,32m 590s,4,Yes,There is a 5th motif after a >1 sec pause
T229,5/5/2022,T229_May_05_2022_4,35m 39s,35m 41s,2,No,
T229,5/5/2022,T229_May_05_2022_5,53m 41s,53m 48s,5,Yes,There is a 6th motif after a >1 sec pause
T229,5/5/2022,T229_May_05_2022_6,54m 22s,54m 28s,5,Yes,There is a 6th motif after a .67 sec pause
T229,5/5/2022,T229_May_05_2022_7,55m 20s,55m 23s,2,No,
T229,5/5/2022,T229_May_05_2022_8,55m 28s,55m 32s,4,No,
T229,5/5/2022,T229_May_05_2022_9,55m 45s,55m 49s,3,No,
T229,5/5/2022,T229_May_05_2022_10,55m 52s,55m 56s,3,Yes,There are 2 additional motifs after a >1 sec pause
T229,5/5/2022,T229_May_05_2022_11,56m 25s,56m 30s,4,No,
T229,5/5/2022,T229_May_05_2022_12,56m 32s,56m 34s,2,No,
T229,5/5/2022,T229_May_05_2022_13,56m 35s,56m 37s,2,Yes,There is a 3rd motif after a .93 sec pause
T229,5/5/2022,T229_May_05_2022_14,57m 28s,57m 36s,7,No,
T229,5/5/2022,T229_May_05_2022_15,57m 37s,57m 41s,3,No,
T229,5/5/2022,T229_May_05_2022_16,58m 14s,58m 17s,2,No,
T229,5/5/2022,T229_May_05_2022_17,58m 18s,58m 20s,2,Yes,There is a 3rd motif after a >1 sec pause
T229,5/5/2022,T229_May_05_2022_18,59m 1s,59m 4s,2,No,
T229,5/5/2022,T229_May_05_2022_19,59m 4s,59m 8s,3,No,
T229,5/5/2022,T229_May_05_2022_20,59m 8s,59m 10s,2,No,
T229_misc_motifs,5/5/2022,NA,NA,NA,18,NA,
T243,1/28/2022,T243_January_28_2022_1,34m 50s,35m 0s,11,No,
T243,1/28/2022,T243_January_28_2022_2,35m 1s,35m 2s,2,No,
T243,1/28/2022,T243_January_28_2022_3,35m 7s,35m 13s,6,No,
T243,1/28/2022,T243_January_28_2022_4,37m 41s,37m 44s,3,No,
T243,1/28/2022,T243_January_28_2022_5,37m 44s,37m 47s,3,Yes,There is a 3rd motif after a .67 sec pause
T243,1/28/2022,T243_January_28_2022_6,47m 24s,47m 31s,7,No,
T243,1/28/2022,T243_January_28_2022_7,47m 33s,47m 35s,2,No,
T243,1/28/2022,T243_January_28_2022_8,47m 39s,47m 42s,3,No,
T243,1/28/2022,T243_January_28_2022_9,49m 4s,49m 11s,8,No,
T243,1/28/2022,T243_January_28_2022_10,50m 5s,50m 7s,2,Yes,There is a 3rd after a .6 sec pause
T243,1/28/2022,T243_January_28_2022_11,50m 12s,50m 15s,3,No,
T243,1/28/2022,T243_January_28_2022_12,51m 6s,51m 10s,5,No,
T243,1/28/2022,T243_January_28_2022_13,52m 7s,52m 10s,4,No,
T243,1/28/2022,T243_January_28_2022_14,52m 11s,52m 15s,5,No,
T243,1/28/2022,T243_January_28_2022_15,53m 3s,53m 6s,3,No,
T243,1/28/2022,T243_January_28_2022_16,53m 7s,53m 10s,4,No,
T243,1/28/2022,T243_January_28_2022_17,53m 23s,53m 27s,5,No,
T243,1/28/2022,T243_January_28_2022_18,54m 7s,54m 12s,6,Yes,There is a 7th motif after a .62 sec pause
T243,1/28/2022,T243_January_28_2022_19,54m 19s,54m 25s,6,No,
T243,1/28/2022,T243_January_28_2022_20,55m 10s,55m 13s,4,No,
T243,1/28/2022,T243_January_28_2022_21,55m 21s,55m 25s,5,No,
T243,1/28/2022,T243_January_28_2022_22,56m 15s,56m 19s,4,No,
T243,1/28/2022,T243_January_28_2022_23,56m 34s,56m 38s,4,No,
T243,1/28/2022,T243_January_28_2022_24,1h 1m 16s,1h 1m 22s,7,No,
T243_misc_motifs,1/28/2022,NA,NA,NA,3,NA,
T235,6/26/2022,NA,NA,NA,0,NA,Did not sing
T244,4/25/2022,T244_April_25_2022_1,30m 0s,30m 6s,6,No,
T244,4/25/2022,T244_April_25_2022_2,30m 6s,30m 10s,5,Yes,There is a 6th motif after a >1 sec pause
T244,4/25/2022,T244_April_25_2022_3,30m 36s,30m 39s,4,No,
T244,4/25/2022,T244_April_25_2022_4,32m 34s,32m 40s,7,No,
T244,4/25/2022,T244_April_25_2022_5,33m 43s,33m 47s,3,No,
T244,4/25/2022,T244_April_25_2022_6,35m 32s,35m 38s,7,No,
T244,4/25/2022,T244_April_25_2022_7,35m 38s,35m 40s,2,No,
T244,4/25/2022,T244_April_25_2022_8,37m 26s,37m 30s,5,No,
T244,4/25/2022,T244_April_25_2022_9,37m 32s,37m 34s,2,No,
T244,4/25/2022,T244_April_25_2022_10,38m 51s,38m 54s,4,No,
T244,4/25/2022,T244_April_25_2022_11,38m 54s,38m 56s,2,No,
T244,4/25/2022,T244_April_25_2022_12,41m 38s,41m 42s,5,No,
T244,4/25/2022,T244_April_25_2022_13,43m 0s,43m 7s,8,No,
T244,4/25/2022,T244_April_25_2022_14,44m 5s,44m 10s,5,No,
T244,4/25/2022,T244_April_25_2022_15,44m 10s,44m 12s,2,No,
T244,4/25/2022,T244_April_25_2022_16,44m 52s,44m 55s,3,No,
T244,4/25/2022,T244_April_25_2022_17,45m 47s,45m 52s,6,No,
T244,4/25/2022,T244_April_25_2022_18,46m 22s,46m 25s,3,No,
T244,4/25/2022,T244_April_25_2022_19,46m 25s,46m 27s,2,No,
T244,4/25/2022,T244_April_25_2022_20,51m 1s,51m 5s,3,No,
T244,4/25/2022,T244_April_25_2022_21,51m 5s,51m 8s,4,No,
T244,4/25/2022,T244_April_25_2022_22,51m 50s,51m 53s,3,No,
T244,4/25/2022,T244_April_25_2022_23,52m 50s,52m 53s,3,No,
T244,4/25/2022,T244_April_25_2022_24,52m 54s,52m 57s,3,No,
T244,4/25/2022,T244_April_25_2022_25,53m 4s,53m 6s,3,No,
T244,4/25/2022,T244_April_25_2022_26,55m 48s,55m 52s,5,No,
T244,4/25/2022,T244_April_25_2022_27,58m 58s,59m 2s,5,No,
T244_misc_motifs,4/25/2022,NA,NA,NA,2,NA,
T231,2/19/2022,T231_February_19_2022_1,55m 30s,55m 35s,5,No,
T231,2/19/2022,T231_February_19_2022_2,57m 50s,57m 53s,3,No,
T231,2/19/2022,T231_February_19_2022_3,57m 53s,57m 55s,2,No,
T231,2/19/2022,T231_February_19_2022_4,57m 56s,57m 57s,2,No,
T231,2/19/2022,T231_February_19_2022_5,58m 6s,58m 7s,2,No,
T231,2/19/2022,T231_February_19_2022_6,58m 24s,58m 27s,3,No,
T231,2/19/2022,T231_February_19_2022_7,58m 28s,58m 29s,2,No,
T231,2/19/2022,T231_February_19_2022_8,58m 38s,58m 41s,3,No,
T231,2/19/2022,T231_February_19_2022_9,58m 41s,58m 43s,2,No,
T231_misc_motifs,2/19/2022,NA,NA,NA,0,NA,
T260,7/19/2022,T260_July_19_2022_1,1h 59m 28s,1h 59m 31s,4,No,
T260,7/19/2022,T260_July_19_2022_2,1h 59m 32s,1h 59m 33s,2,Yes,There is a 3rd motif after a .78 sec pause
T260,7/19/2022,T260_July_19_2022_3,1h 59m 59s,12h 0m 2s,3,No,
T260,7/19/2022,T260_July_19_2022_4,2h 0m 33s,2h 0m 35s,2,No,
T260,7/19/2022,T260_July_19_2022_5,2h 0m 35s,2h 0m 37s,2,No,
T260,7/19/2022,T260_July_19_2022_6,2h 0m 39s,2h 0m 40s,2,No,
T260,7/19/2022,T260_July_19_2022_7,2h 0m 41s,2h 0m 43s,2,Yes,There is a 3rd motif after a .67 sec pause
T260,7/19/2022,T260_July_19_2022_8,2h 1m 52s,2h 1m 54s,2,No,
T260,7/19/2022,T260_July_19_2022_9,2h 1m 55s,2h 1m 56s,2,Yes,There is a 3rd motif after a .98 sec pause
T260,7/19/2022,T260_July_19_2022_10,2h 2m 16s,2h 2m 18s,3,No,
T260,7/19/2022,T260_July_19_2022_11,2h 2m 19s,2h 2m 21s,2,No,
T260,7/19/2022,T260_July_19_2022_12,2h 2m 21s,2h 2m 23s,2,No,
T260,7/19/2022,T260_July_19_2022_13,2h 4m 35s,2h 4m 38s,2,No,
T260,7/19/2022,T260_July_19_2022_14,2h 4m 44s,2h 4m 45s,2,No,
T260,7/19/2022,T260_July_19_2022_15,2h 5m 0s,2h 5m 2s,2,No,
T260,7/19/2022,T260_July_19_2022_16,2h 5m 46s,2h 5m 48s,2,No,
T260,7/19/2022,T260_July_19_2022_17,2h 5m 48s,2h 5m 51s,3,No,
T260,7/19/2022,T260_July_19_2022_18,2h 6m 18s,2h 6m 19s,2,No,
T260,7/19/2022,T260_July_19_2022_19,2h 6m 20s,2h 6m 22s,2,No,
T260,7/19/2022,T260_July_19_2022_20,2h 6m 24s,2h 6m 25s,2,No,
T260,7/19/2022,T260_July_19_2022_21,2h 6m 29s,2h 6m 31s,2,No,
T260,7/19/2022,T260_July_19_2022_22,2h 7m 27s,2h 7m 32s,5,Yes,There are 2 additional motifs after a .53 sec pause
T260,7/19/2022,T260_July_19_2022_23,2h 8m 29s,2h 8m 31s,2,No,
T260,7/19/2022,T260_July_19_2022_24,2h 8m 32s,2h 8m 34s,3,No,
T260,7/19/2022,T260_July_19_2022_25,2h 9m 13s,2h 9m 16s,3,No,
T260,7/19/2022,T260_July_19_2022_26,2h 9m 17s,2h 9m 18s,2,No,
T260,7/19/2022,T260_July_19_2022_27,2h 9m 49s,2h 9m 52s,3,No,
T260,7/19/2022,T260_July_19_2022_28,2h 9m 53s,2h 9m 54s,2,No,
T260,7/19/2022,T260_July_19_2022_29,2h 10m 13s,2h 10m 16s,3,No,
T260,7/19/2022,T260_July_19_2022_30,2h 10m 16s,2h 10m 18s,2,Yes,There is a 3rd motif after a .67 sec pause
T260,7/19/2022,T260_July_19_2022_31,2h 11m 0s,2h 11m 3s,3,No,
T260,7/19/2022,T260_July_19_2022_32,2h 12m 30s,2h 12m 33s,3,No,
T260,7/19/2022,T260_July_19_2022_33,2h 12m 33s,2h 12m 35s,2,No,
T260,7/19/2022,T260_July_19_2022_34,2h 14m 24s,2h 14m 26s,3,No,
T260,7/19/2022,T260_July_19_2022_35,2h 14m 27s,2h 14m 29s,2,No,
T260,7/19/2022,T260_July_19_2022_36,2h 14m 45s,2h 14m 47s,2,No,
T260,7/19/2022,T260_July_19_2022_37,2h 15m 13s,2h 15m 15s,2,No,
T260,7/19/2022,T260_July_19_2022_38,2h 15m 16s,2h 15m 18s,2,No,
T260,7/19/2022,T260_July_19_2022_39,2h 15m 33s,2h 15m 35s,2,No,
T260,7/19/2022,T260_July_19_2022_40,2h 15m 35s,2h 15m 37s,2,No,
T260,7/19/2022,T260_July_19_2022_41,2h 16m 31s,2h 16m 34s,3,No,
T260,7/19/2022,T260_July_19_2022_42,2h 16m 34s,2h 16m 36s,2,No,
T260,7/19/2022,T260_July_19_2022_43,2h 16m 37s,2h 16m 39s,2,No,
T260,7/19/2022,T260_July_19_2022_44,2h 18m 53s,2h 18m 56s,3,No,
T260,7/19/2022,T260_July_19_2022_45,2h 18m 56s,2h 18m 58s,2,No,
T260,7/19/2022,T260_July_19_2022_46,2h 19m 20s,2h 19m 22s,2,No,
T260,7/19/2022,T260_July_19_2022_47,2h 19m 23s,2h 19m 25s,2,No,
T260,7/19/2022,T260_July_19_2022_48,2h 20m 7s,2h 20m 9s,2,No,
T260,7/19/2022,T260_July_19_2022_49,2h 20m 28s,2h 20m 31s,3,No,
T260,7/19/2022,T260_July_19_2022_50,2h 21m 35s,2h 21m 37s,2,No,
T260,7/19/2022,T260_July_19_2022_51,2h 21m 38s,2h 21m 40s,3,No,
T260,7/19/2022,T260_July_19_2022_52,2h 22m 11s,2h 22m 14s,3,No,
T260,7/19/2022,T260_July_19_2022_53,2h 22m 15s,2h 22m 17s,2,No,
T260,7/19/2022,T260_July_19_2022_54,2h 22m 18s,2h 22m 20s,2,No,
T260,7/19/2022,T260_July_19_2022_55,2h 26m 30s,2h 26m 32s,2,No,
T260,7/19/2022,T260_July_19_2022_56,2h 26m 33s,2h 26m 35s,2,No,
T260,7/19/2022,T260_July_19_2022_57,2h 26m 36s,2h 26m 38s,2,No,
T260,7/19/2022,T260_July_19_2022_58,2h 26m 45s,2h 26m 48s,3,no,
T260,7/19/2022,T260_July_19_2022_59,2h 27m 33s,2h 27m 35s,2,No,
T260,7/19/2022,T260_July_19_2022_60,2h 27m 35s,2h 27m 37s,2,No,
T260,7/19/2022,T260_July_19_2022_61,2h 27m 37s,2h 27m 39s,2,Yes,There is a 3rd motif after a .72 pause
T260_misc_motifs,7/19/2022,NA,NA,NA,38,NA,
T235,5/9/2022,T235_May_09_2022_1,53m 55s,54m 1s,5,Yes,There is a 3rd motif after a .58 sec pause
T235,5/9/2022,T235_May_09_2022_2,56m 36s,56m 39s,3,No,
T235,5/9/2022,T235_May_09_2022_3,58m 34s,58m 36s,2,No,
T235,5/9/2022,T235_May_09_2022_4,58m 39s,58m 41s,2,No,
T235,5/9/2022,T235_May_09_2022_5,58m 44s,58m 47s,3,Yes,There is a 4th motif after a .79 sec pause
T235,5/9/2022,T235_May_09_2022_6,59m 40s,59m 43s,3,No,
